,Post Date,Link,Posts,Number of comments,Number of likes,Image Link,Video(True or False),Interactions,Hashtags,Username,Name,Category,Total Posts,Followers,Following
299,2021 Sep 13 02:46:46,https://www.instagram.com/p/CTvfx89JiBS/,Let’s go #VMAs!,31713,3466689,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/241775975_102070848869469_5322534067698437200_n.jpg?stp=c0.495.1274.1274a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=1CNIhdglKX8AX-oqRvv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBAjbl70beUMxdfBBILdrJzAGCzyadhrIPaE58blnH1aw&oe=64DE7025&_nc_sid=bc0c2c,True,3498402,VMAs,jlo,Jennifer Lopez,Artist,752,250638167,1342
300,2021 Sep 10 22:43:24,https://www.instagram.com/p/CTp6qPMhnr2/,Premiere night 🤍 #TheLastDuel #VeniceFilmFestival #VeniceVibes 🇮🇹 📸: @lacarba @jlobeauty @cartier @robzangardi @marielhaenn @chrisappleton1 @tombachik @maryphillips,31814,4596961,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/241313924_538888484011601_1233088637851080003_n.jpg?stp=c0.179.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=pRdW5yWMqVIAX_7GsQr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCtiyflI-nD68jHhLJQWxVZVTedBQmZKxD9xKfF8Nd5hw&oe=64E110D9&_nc_sid=bc0c2c,False,4628775,"TheLastDuel, VeniceFilmFestival, VeniceVibes",jlo,Jennifer Lopez,Artist,752,250638167,1342
301,2021 Sep 10 17:44:11,https://www.instagram.com/p/CTpYauDJwSH/,I’d rather be in Venice ✨🇮🇹🚤 📸: @lacarba,8528,1590593,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/241460690_3070148923274222_8148817547448175459_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=-xEXN1hrWWUAX_-mKpT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD37rPvyyd7tgnQhLQ4EBO5r5p7F5cs7zISzeJQzHDgTA&oe=64E10A70&_nc_sid=bc0c2c,False,1599121,,jlo,Jennifer Lopez,Artist,752,250638167,1342
302,2021 Sep 10 03:39:00,https://www.instagram.com/p/CTn3sdiJrkB/,Back on the block 🖤 #Venice 🇮🇹 @jlobeauty @robzangardi @marielhaenn @tombachik @chrisappleton1 @maryphillips,18123,2702206,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/241434156_388902386082643_1092063113788263337_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=BT-9RZ8mdVMAX-q0t5q&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC2JxNGt9ejCK2vFHPmUSHJGg6kdKE31ybTdvk-K-YZAQ&oe=64E104EF&_nc_sid=bc0c2c,False,2720329,Venice,jlo,Jennifer Lopez,Artist,752,250638167,1342
303,2021 Sep 08 19:59:09,https://www.instagram.com/p/CTkeNa1J5Qi/,Am I #DGEnough? ✨😉✨ #Throwback @dolcegabbana,7088,563438,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/241313466_943634996502184_4117715781373674147_n.jpg?stp=c0.280.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=FENzlUdMywwAX8sYLvM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDjYYlKyc9GwjPX926FfB31lYP_hMMnfphuCtrJ33O73Q&oe=64DDFA9E&_nc_sid=bc0c2c,True,570526,"DGEnough, Throwback",jlo,Jennifer Lopez,Artist,752,250638167,1342
304,2021 Sep 04 01:00:36,https://www.instagram.com/p/CTYIy9PJGTr/,That DG life ✨Shooting something today ✨😎✨ @dolcegabbana #LaDolceVita @robzangardi @marielhaenn @sydhayeshair @michelleclassnails @stephane_marais_officiali @mertalas @macpiggott,5354,895579,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/241094372_322564142949471_7913998169964608082_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Hs2UwkvLKS4AX9GJjrq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB2s5_iSJa3drJ818zl2cAQ_EY2ZSNun0LqevTlQGWr3A&oe=64E1829F&_nc_sid=bc0c2c,False,900933,LaDolceVita,jlo,Jennifer Lopez,Artist,752,250638167,1342
305,2021 Aug 30 19:08:20,https://www.instagram.com/p/CTNNTZ6p_q0/,Venezia 🇮🇹 was all aglow last night ✨ The @dolcegabbana show was simply magical 💫 #DGLovesVenice #JLoOnTheGo @JLoBeauty 📸: @germanlarkin,9718,1839462,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240826417_546549689891249_6603550803604966877_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=UelGM993VK0AX93ORsI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCTd7cdyb7K1xj9Rr74jJu1494yisyPqBudXuZLPP_ZPQ&oe=64E238CD&_nc_sid=bc0c2c,False,1849180,"DGLovesVenice, JLoOnTheGo",jlo,Jennifer Lopez,Artist,752,250638167,1342
306,2021 Aug 29 21:59:11,https://www.instagram.com/p/CTK8D8lB9pe/,💚🇮🇹👸🏽 @DolceGabbana @JLoBeauty #DGLovesVenice #JLoOnTheGo,8655,1261898,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240939338_575012923681918_8439257295314649275_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=gkv9ipiJv5AAX_rvBcz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAaYwQI5_YCoOAGKjBg0fAul4O8E7GXaeY95KNCnOI_Lw&oe=64E24DD6&_nc_sid=bc0c2c,False,1270553,"DGLovesVenice, JLoOnTheGo",jlo,Jennifer Lopez,Artist,752,250638167,1342
307,2021 Aug 29 20:38:00,https://www.instagram.com/p/CTKyxWip7AK/,Ciao Venice 🇮🇹 ✨👸🏽 @DolceGabbana @JLoBeauty #DGLovesVenice #JLoOnTheGo ✨ @chrisappleton1 @maryphillips @marielhaenn @robzangardi @tombachik,36639,4455459,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240823872_2953067851632517_5824790109428910346_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=vmTPk1zmJeIAX8uVwPz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDqc1_Ruxr90hU6qSXfIWVkDiLEwUp-YBw2RgxqzErROw&oe=64E1B78D&_nc_sid=bc0c2c,False,4492098,"DGLovesVenice, JLoOnTheGo",jlo,Jennifer Lopez,Artist,752,250638167,1342
308,2021 Aug 29 20:26:51,https://www.instagram.com/p/CTKxQK8pq3P/,That Runway show glow ✨👸🏽 @DolceGabbana @JLoBeauty #DGLovesVenice #JLoOnTheGo ✨ @chrisappleton1 @maryphillips @marielhaenn @robzangardi @tombachik,11552,1557992,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240824337_572031747562017_2054466680504455894_n.jpg?stp=c0.499.1284.1284a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=vtGpS6U4nQIAX8gv4YI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCXNOXZ6bARMfGKcOSW-RXGIhjGw2O6NGOO6K1c081t1A&oe=64DE5A05&_nc_sid=bc0c2c,True,1569544,"DGLovesVenice, JLoOnTheGo",jlo,Jennifer Lopez,Artist,752,250638167,1342
309,2021 Aug 29 20:19:08,https://www.instagram.com/p/CTKwnKNp4qv/,Let’s go @DolceGabbana 👸🏽✨#DGLovesVenice #JLoOnTheGo @JLoBeauty ✨ @chrisappleton1 @robzangardi @marielhaenn @tombachik @maryphillips,19708,2743924,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240805390_581128883077368_713030440288518317_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=TA90bhEuHU4AX9CY8TB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAIgOlmg-v2tjqFP24wLtAL-VL42-6_p79KNurZVKBuUA&oe=64E160DA&_nc_sid=bc0c2c,False,2763632,"DGLovesVenice, JLoOnTheGo",jlo,Jennifer Lopez,Artist,752,250638167,1342
310,2021 Aug 29 20:07:31,https://www.instagram.com/p/CTKvSBVp21r/,Let’s go @DolceGabbana 👸🏽✨#DCLovesVenice #JLoOnTheGo @JLoBeauty @✨ @chrisappleton1 @robzangardi @marielhaenn @tombachik @maryphillips,561,39156,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240822528_248203467041729_7181981127603170394_n.jpg?stp=c0.100.802.802a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=sjAD_ga8P-IAX8SWHxL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfABVX5iMUPC3sir8t_irREX2MYXLcAPxtcrdRGmhMFRMQ&oe=64E13F53&_nc_sid=bc0c2c,False,39717,"DCLovesVenice, JLoOnTheGo",jlo,Jennifer Lopez,Artist,752,250638167,1342
311,2021 Aug 25 23:57:04,https://www.instagram.com/p/CTA2VGOJ9ef/,@Coach asked me to ✨go rogue✨ and I said yes 💫💼💫 #CoachNY #TheRogueBag,4558,470892,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240681758_541713340486248_6128058858132989868_n.jpg?stp=c0.280.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=sqnupBY5sZYAX_W3ulA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCs_NVD5ZrVv2ZvLIKLiRffcQ0Q3E2jbBEysKF9_-YOiw&oe=64DE1676&_nc_sid=bc0c2c,True,475450,"CoachNY, TheRogueBag",jlo,Jennifer Lopez,Artist,752,250638167,1342
312,2021 Aug 25 18:53:09,https://www.instagram.com/p/CTATlzpFLqJ/,Going rogue 💫 #CoachNY @Coach #TheRogueBag,13504,2343313,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240454308_1243855499419286_1863192345172686258_n.jpg?stp=c0.130.1043.1043a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=pVFBAjwUs4UAX9NaUNO&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAN71bts_5VoJdW2to2DYur0scdnsGx9lrpGvZ3t6Al0A&oe=64E1CE71&_nc_sid=bc0c2c,False,2356817,"CoachNY, TheRogueBag",jlo,Jennifer Lopez,Artist,752,250638167,1342
313,2021 Aug 24 01:36:26,https://www.instagram.com/p/CS74J2JptTT/,My favorite color is neon anything 💛💚 Did a fun lil thing for @Sephora and @JLoBeauty coming soon 😙 @chrisappleton1 @robzangardi @marielhaenn @maryphillips @tombachik,21299,3081142,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/240210772_158501419702406_6682642275526934626_n.jpg?stp=c0.89.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=AQ1xGQPChykAX8qm7Se&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDm3aX119YI-daes3PeDEpvIVTxoqZQOMwNuwvFc9HnVw&oe=64E07136&_nc_sid=bc0c2c,False,3102441,,jlo,Jennifer Lopez,Artist,752,250638167,1342
314,2021 Aug 19 18:26:42,https://www.instagram.com/p/CSwzy65FWMy/,Bringing the beige ✨🤍 #NetflixOutfitCheck #SomethingIsComing @robzangardi @marielhaenn @chrisappleton1 @tombachik @scottbarnescosmetics @netflix @contodonetflix,18011,2692070,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/239446133_1994252887395905_266785257311961464_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ZN0PqhDvyLIAX_dMMDz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCmn3W1wq46n3oHSib1AslMeMOTSw9XmpOhQVlk7_7wfA&oe=64E2517A&_nc_sid=bc0c2c,False,2710081,"NetflixOutfitCheck, SomethingIsComing",jlo,Jennifer Lopez,Artist,752,250638167,1342
315,2021 Aug 07 00:48:12,https://www.instagram.com/p/CSQAyaVJ98k/,🧚@chrisappleton1 @marielhaenn @robzangardi @maryphillips hannahhuynh,22619,1880377,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/232421642_271574944301766_8828529759835857629_n.jpg?stp=c0.429.1106.1106a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=z8CT2XsgDaoAX8rGLHd&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAQmMReyaORyXzro01LFJedAzctBc-c5GamjF66UUU_OQ&oe=64DDEB4D&_nc_sid=bc0c2c,True,1902996,,jlo,Jennifer Lopez,Artist,752,250638167,1342
316,2021 Aug 02 15:23:47,https://www.instagram.com/p/CSEs5fonhH9/,Glow-getters! Here’s my daily complexion booster routine so you can perfect your glow ✨ @jlobeauty @sephora @sephoracanada,11759,733804,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/229784066_4095339753919062_5616974742767076406_n.jpg?stp=c0.235.606.606a_dst-jpg_e35&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=OAVqaBVG5g4AX_0ZS-v&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBiFZRsrY2ISi4Im0GoHERdMCtkipiFE6txoQA0CpAfnA&oe=64DE1BEC&_nc_sid=bc0c2c,True,745563,,jlo,Jennifer Lopez,Artist,752,250638167,1342
317,2021 Jul 30 19:04:39,https://www.instagram.com/p/CR9YPXHliu3/,Ciao 💛 📸: @lacarba,47786,5541390,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/227684594_526140072033125_700560440709408613_n.jpg?stp=c240.0.960.960a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=0EuBDfoxcWAAX-7scF6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfACow8HzfiLzYxe81d0yIzsvAS-QFtMUDIKSz5ohUcCgw&oe=64E08B39&_nc_sid=bc0c2c,False,5589176,,jlo,Jennifer Lopez,Artist,752,250638167,1342
318,2021 Jul 24 22:46:08,https://www.instagram.com/p/CRuUokcpHgV/,It’s my birthday ❤️🧡💛 5  2 … what it do …,111085,6819364,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/225305071_1897080480450918_6665077306921631516_n.jpg?stp=c0.393.1011.1011a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=jRESDMMnseIAX-p7cP6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA3gbWZJj-iw4AXbXn4o7n6COCizOgLxfpd7vOFVKo-Jw&oe=64DDD393&_nc_sid=bc0c2c,True,6930449,,jlo,Jennifer Lopez,Artist,752,250638167,1342
319,2021 Jul 24 22:14:20,https://www.instagram.com/p/CRuRLW1p1Co/,5  2 … what it do …💗 📸: @lacarba,134296,8790590,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/223120403_2966297310315240_5738724964157116277_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=th5pl2TtdaUAX-h1gaI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDGIyv2H6Y_fx3Tpd7iebM0CklOtBnKyLcNKjyea9wIBg&oe=64E17A51&_nc_sid=bc0c2c,False,8924886,,jlo,Jennifer Lopez,Artist,752,250638167,1342
320,2021 Jul 21 23:37:59,https://www.instagram.com/p/CRmsN6yJw_O/,Hello Gorgeous! I’m breaking down my real AM routine for you so you know exactly how I get THAT glow (ps coffee and H2O are always a must) ✨ @jlobeauty @sephora @sephoracanada,26083,1405804,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/220432589_360507925514267_8981588193648268706_n.jpg?stp=c0.123.320.320a_dst-jpg_e35&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=w1hjoOgKh28AX_r3XkR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCb6aJXSYiobxvq_VFmD0hXC62iz6Kpi8hb2jVOkCZzMw&oe=64DDF78D&_nc_sid=bc0c2c,True,1431887,,jlo,Jennifer Lopez,Artist,752,250638167,1342
321,2021 Jul 21 00:12:03,https://www.instagram.com/p/CRkKZ4wJiOz/,"Love make the world go round!!! Lin Manuel and I are re-releasing this beautiful track for the 5 year anniversary…the message of love and equality and stopping hate and fear resonates even more today! We have been able to do some amazing things with the money raised the first time around. All proceeds will be going to the onePULSE Foundation to honor the victims, their families, and survivors. This will provide continuing support of the national pulse memorial and education programs including 49 legacy scholarships in remembrance of the victims. #LoveIsLove #Pride #LoveMakeTheWorldGoRound 🌎 @jimmyfallon @fallontonight",3785,271287,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/219456323_286223223284971_7410674807798854054_n.jpg?stp=c0.250.642.642a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=OddWqa0O83MAX90m6Kr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCyMXFWrcLp_Z_qHcqTLzJGbo2zvk7fMK7quE5gfYakIg&oe=64DDD2A1&_nc_sid=bc0c2c,True,275072,"LoveIsLove, Pride, LoveMakeTheWorldGoRound",jlo,Jennifer Lopez,Artist,752,250638167,1342
322,2021 Jul 17 18:58:06,https://www.instagram.com/p/CRb5J_gpSvq/,#WeekendVibes with my coconut 🥥✨💗,14654,1949638,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/218711194_248497820131127_3168826177051258166_n.jpg?stp=c0.97.776.776a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=qatwohxZIaQAX_tEjpN&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBN8EcdIc7s4XCDGR8pCfE82ZqBCOd3_3ugpexk4C7U7w&oe=64E14D63&_nc_sid=bc0c2c,False,1964292,WeekendVibes,jlo,Jennifer Lopez,Artist,752,250638167,1342
323,2021 Jul 15 21:48:01,https://www.instagram.com/p/CRXC27YJvas/,#CambiaElPaso Making the Video part 2 ✨ Solo en mi canal de @YouTube 🎙 @RauwAlejandro ✨@hers 📸: @lacarba 🎥: @jasonbergh ✂️: @louispalacios,5910,658444,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/218294402_227084199264319_4918030684145300894_n.jpg?stp=c0.393.1011.1011a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Tao6qnWmQZMAX_yTpOE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDC4UaRUqlSfJw258jRxdmHsMxFYmYsMj4rZPUgM7zp0g&oe=64DE54FA&_nc_sid=bc0c2c,True,664354,CambiaElPaso,jlo,Jennifer Lopez,Artist,752,250638167,1342
324,2021 Jul 12 17:51:00,https://www.instagram.com/p/CRO5W9fJWsa/,"We rehearse anytime, anywjere…I had to work in the recording studio that night, but had the video shoot the next day, so I had @sienna.lalau meet me there and we moved some couches around and did it right on the rug…LOL… People sometimes think I’m crazy but I wanted it to be perfect the next day for the video shoot!! Hope you’re enjoying the #CambiaElPaso video!! #WeDoWhatWeGottaDoWhereverWeGottaDoIt",10778,1025262,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/213607841_281030026984295_4640324631486434625_n.jpg?stp=c0.280.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gw4axe9wcCIAX8AS9mF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCNIEq4pyhKyyfNciLqJCzPK35yJuZaxit6cVdrYQEfxg&oe=64DDCE8B&_nc_sid=bc0c2c,True,1036040,"CambiaElPaso, WeDoWhatWeGottaDoWhereverWeGottaDoIt",jlo,Jennifer Lopez,Artist,752,250638167,1342
325,2021 Jul 10 21:30:19,https://www.instagram.com/p/CRKIqyJpr9N/,"A lil BTS ✨ All she wanna do is just dance, dance, dance, dance!!! #CambiaElPaso #SetLife @drinkpoppi #SwapYourSoda #DrinkPoppi #GutHealthIsWealth #PoppiPartner",16823,2435900,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/214352173_569105027417753_3296540202004462311_n.jpg?stp=c0.362.932.932a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=m1BC_UPSUCQAX_hRpn1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDJmFXCX9sQo-ps9Js_MnOXQi5IG-eWfXHKkgN8uzyGcQ&oe=64DE2734&_nc_sid=bc0c2c,True,2452723,"CambiaElPaso, SetLife, SwapYourSoda, DrinkPoppi, GutHealthIsWealth, PoppiPartner",jlo,Jennifer Lopez,Artist,752,250638167,1342
326,2021 Jul 09 20:44:57,https://www.instagram.com/p/CRHe2RVJdNr/,¡Feliz viernes! #CambiaElPaso music video disponible ahora! 🔥 @rauwalejandro @jesseyterrero @lacarba @chrisappleton1 @robzangardi @marielhaenn @tombachik @maryphillips,14863,1130857,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/212708583_545072306515626_1613624032815657146_n.jpg?stp=c157.0.406.406a_dst-jpg_e35&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Es-4wXLeOoEAX8bK-d_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCbLRBRt07Q_swBiChkwBfD8Oqj38cpj-pn3TKdL0zxBA&oe=64DDFB25&_nc_sid=bc0c2c,True,1145720,CambiaElPaso,jlo,Jennifer Lopez,Artist,752,250638167,1342
327,2021 Jul 06 18:45:01,https://www.instagram.com/p/CQ_iNtOphvF/,Primer vistazo de mi sesión de grabación en el estudio con @RauwAlejandro ✨ Solo en mi canal de @YouTube 🎙 #CambiaElPaso //Sneak a peek of my studio recording session with @RauwAlejandro ✨ Only on my @YouTube channel 🎙 #CambiaElPaso 🎥: @jasonbergh ✂️: @louispalacios,7018,958035,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/210533860_2710149965892303_6055556607573964049_n.jpg?stp=c0.236.608.608a_dst-jpg_e35&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=or63IVVmAXAAX89fJgV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBNK11YViWs7jqML4MrRWU-iJGI62UYoJnvpHhrfTCJ5w&oe=64DE1C42&_nc_sid=bc0c2c,True,965053,"CambiaElPaso, CambiaElPaso",jlo,Jennifer Lopez,Artist,752,250638167,1342
328,2021 Jul 05 19:09:15,https://www.instagram.com/p/CQ9AtH4J0vf/,#CambiaElPaso disponible ahora ✨ @rauwalejandro ¡Vamos! #JLovers,7403,811558,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/210568203_1154317568371112_8312669717132748615_n.jpg?stp=c0.1155.2972.2972a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Fex5bwc3YFQAX_Bvu1i&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDoQAWkh26M4RmOKvgzEOAnSi6U5232wMdhBYHLKf_HgA&oe=64DDCDF3&_nc_sid=bc0c2c,True,818961,"CambiaElPaso, JLovers",jlo,Jennifer Lopez,Artist,752,250638167,1342
329,2021 Jul 04 16:02:11,https://www.instagram.com/p/CQ6GYCYJnPf/,¡¿Listos!? #CambiaElPaso @rauwalejandro 📸: @lacarba,10820,1447685,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/212683324_289915022620665_5698535235670036061_n.jpg?stp=c0.287.739.739a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=UEaFaNzrW6MAX-gKp1R&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCq83DkKpr8lM6-QGLKB_JKS28fDRsaArgfd2rEtAC_CQ&oe=64DE2355&_nc_sid=bc0c2c,True,1458505,CambiaElPaso,jlo,Jennifer Lopez,Artist,752,250638167,1342
330,2021 Jul 02 19:46:06,https://www.instagram.com/p/CQ1WuXVp1SI/,Feliz viernes ❤️🔥#CambiaElPaso x @RauwAlejandro este Lunes,11330,2197006,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/209618561_332717285187451_844220564783013650_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=79pI8zifC2cAX-5Ck_Q&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA7rHnVry1NNuNLuXvphjC2RV__Eiv4lDK42WWZa1wa5Q&oe=64E2361B&_nc_sid=bc0c2c,False,2208336,CambiaElPaso,jlo,Jennifer Lopez,Artist,752,250638167,1342
331,2021 Jul 02 05:42:15,https://www.instagram.com/p/CQz2HduJp44/,Un mensaje especial para mi #JLovers …Tan emocionada por #CambiaElPaso … disponible este lunes ✨ @rauwalejandro #WorkingHardOrHardlyWorking,22242,1214051,https://instagram.fsvg1-1.fna.fbcdn.net/v/t51.2885-15/210216802_364016955153871_8212739727358314446_n.jpg?stp=c0.90.720.720a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fsvg1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Y_ukNsqRqOIAX9ASvy7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCTwHGvOvDYvQkfAMtAWJsIadIhuFIfDLuEOCHd2dr2xQ&oe=64DDD0EE&_nc_sid=bc0c2c,True,1236293,"JLovers, CambiaElPaso, WorkingHardOrHardlyWorking",jlo,Jennifer Lopez,Artist,752,250638167,1342
